"id","name","care_focus","median_wage","geo_level"
"waiting-for-children","Waiting for Children","developmental","35000","state38"
"waiting-for-children","Waiting for Children","developmental","18000","state33"
"waiting-for-children","Waiting for Children","developmental","25000","state24"
"waiting-for-children","Waiting for Children","developmental","NULL","state29"
"waiting-for-children","Waiting for Children","developmental","26000","state37"
"waiting-for-children","Waiting for Children","developmental","12000","state05"
"waiting-for-children","Waiting for Children","developmental","22000","state16"
"waiting-for-children","Waiting for Children","developmental","25000","state47"
"waiting-for-children","Waiting for Children","developmental","26000","state36"
"waiting-for-children","Waiting for Children","developmental","15000","state15"
"waiting-for-children","Waiting for Children","developmental","37200","state13"
"waiting-for-children","Waiting for Children","developmental","30000","state42"
"waiting-for-children","Waiting for Children","developmental","5000","state55"
"waiting-for-children","Waiting for Children","developmental","NULL","state40"
"waiting-for-children","Waiting for Children","developmental","27000","state45"
"waiting-for-children","Waiting for Children","developmental","13800","state18"
"waiting-for-children","Waiting for Children","developmental","32000","state51"
"waiting-for-children","Waiting for Children","developmental","6000","state04"
"waiting-for-children","Waiting for Children","developmental","11000","state22"
"waiting-for-children","Waiting for Children","developmental","25000","state09"
"waiting-for-children","Waiting for Children","developmental","23000","state54"
"waiting-for-children","Waiting for Children","developmental","15000","state32"
"waiting-for-children","Waiting for Children","developmental","23700","state01"
"waiting-for-children","Waiting for Children","developmental","12000","state50"
"waiting-for-children","Waiting for Children","developmental","19200","state49"
"waiting-for-children","Waiting for Children","developmental","15000","state46"
"waiting-for-children","Waiting for Children","developmental","16000","state08"
"waiting-for-children","Waiting for Children","developmental","10800","state10"
"waiting-for-children","Waiting for Children","developmental","12000","state41"
"waiting-for-children","Waiting for Children","developmental","20000","state30"
"waiting-for-children","Waiting for Children","developmental","10000","state20"
"waiting-for-children","Waiting for Children","developmental","17000","state23"
"waiting-for-children","Waiting for Children","developmental","28000","state31"
"waiting-for-children","Waiting for Children","developmental","38000","state56"
"waiting-for-children","Waiting for Children","developmental","50002","state02"
"waiting-for-children","Waiting for Children","developmental","NULL","state11"
"animal-care","Animal Care","daily_living","30000","national"
"appliance-tool-organization","Appliance/Tool Organization","daily_living","31000","national"
"attending-children-s-events","Attending Children's events","developmental","25000","national"
"banking","Banking","daily_living","42000","national"
"clothing-maitanence","Clothing Maitanence","daily_living","NULL","national"
"daily-living-travel","Daily Living Travel","daily_living","35000","national"
"developmental-travel","Developmental Travel","developmental","35000","national"
"exterior-cleaning","Exterior cleaning","daily_living","31000","national"
"food-and-drink-preparation","Food and drink preparation","daily_living","26200","national"
"general-childcare","General childcare","developmental","25000","national"
"general-children-s-education","General Children's Education","developmental","58000","national"
"general-healthcare","General Healthcare","health","NULL","national"
"general-household-activities","General Household Activities","daily_living","31000","national"
"general-housework","General Housework","daily_living","31000","national"
"general-personal-services","General personal services","daily_living","28210","national"
"grocery-shopping","Grocery shopping","daily_living","31000","national"
"healthcare-travel","Healthcare Travel","health","35000","national"
"helping-adults","Helping adults","daily_living","28210","national"
"helping-with-homework","Helping with homework","developmental","58000","national"
"home-cleaning","Home Cleaning","daily_living","31000","national"
"home-exterior-repair","Home Exterior Repair","daily_living","31000","national"
"home-items-repair","Home Items Repair","daily_living","31000","national"
"home-organization","Home Organization","daily_living","31000","national"
"home-schooling-of-children","Home schooling of children","developmental","58000","national"
"household-financial-and-organizational-management","Household Financial and Organizational Management","daily_living","42000","national"
"hygiene","Hygiene","daily_living","30000","national"
"kitchen-and-food-clean-up","Kitchen and food clean-up","daily_living","26200","national"
"laundry","Laundry","daily_living","28210","national"
"lawn-and-garden","Lawn and Garden","daily_living","31000","national"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","30000","national"
"looking-after-children","Looking after children","developmental","25000","national"
"meetings-and-school-conferences","Meetings and school conferences","developmental","25000","national"
"obtaining-medical-and-care-services-for-adults","Obtaining medical and care services for adults","health","30000","national"
