"geo_level","category_id","subcategory_id","care_type","care_focus","provider_attention","provision_interval","population"
"state48","gender-race","female-multi","informal","developmental","active",9611377.86831807,39564.7259604959
"state48","gender-race","female-multi","informal","developmental","passive_child",13876635.3844631,39564.7259604959
"state48","gender-race","female-multi","informal","health","active",857302.233561641,39564.7259604959
"state48","gender-race","female-multi","informal","none","active",79285608.9478349,88733.9929295633
"state48","gender-race","female-native","informal","daily_living","active",3519076.37793213,10743.3632533069
"state48","gender-race","female-native","informal","developmental","passive_child",1771071.8222449,9839.28790136055
"state48","gender-race","female-native","informal","none","active",17545330.3738979,20582.6511546674
"state48","gender-race","female-other","formal","daily_living","active",8917589.14285714,999280.86
"state48","gender-race","female-other","formal","developmental","active",6172434.85714286,254258.28
"state48","gender-race","female-other","formal","health","active",11349938.2285714,327378.04
"state48","gender-race","female-other","formal","none","active",1336683.42857143,21575.47
"state48","gender-race","female-other","informal","daily_living","active",787143.032108844,9839.28790136055
"state48","gender-race","female-other","informal","developmental","active",1871479.8984128,62222.6343608323
"state48","gender-race","female-other","informal","developmental","passive_child",109294.065034325,7348.00644803452
"state48","gender-race","female-other","informal","health","active",1346230.91594524,397472.849053081
"state48","gender-race","female-other","informal","health","passive_elder",1744517.50703665,714829.840353233
"state48","gender-race","female-white","formal","daily_living","active",54873969.6857143,4422051.02
"state48","gender-race","female-white","formal","developmental","active",134355968.571429,4925770.77
"state48","gender-race","female-white","formal","health","active",125026767.171429,4925770.77
"state48","gender-race","female-white","formal","none","active",516540207.771429,4925770.77
"state48","gender-race","female-white","informal","daily_living","active",1168504304.38716,4964863.17193805
"state48","gender-race","female-white","informal","developmental","active",197374927.900486,4964863.17193805
"state48","gender-race","female-white","informal","developmental","passive_child",392192940.411201,4964863.17193805
"state48","gender-race","female-white","informal","health","active",108686693.307827,4964863.17193805
"state48","gender-race","female-white","informal","health","passive_elder",108209738.253003,4964863.17193805
"state48","gender-race","female-white","informal","none","active",4762829207.60252,4964863.17193805
"state48","gender-race","male-asian","formal","daily_living","active",17760391.0285714,691317.2
"state48","gender-race","male-asian","formal","developmental","active",14582223,691317.2
"state48","gender-race","male-asian","formal","health","active",7352395.54285714,266634.51
"state48","gender-race","male-asian","formal","none","active",164817001.542857,790352.86
"state48","gender-race","male-asian","informal","daily_living","active",90251025.1073981,682924.305998087
"state48","gender-race","male-asian","informal","developmental","active",21993762.3971709,682924.305998087
"state48","gender-race","male-asian","informal","developmental","passive_child",52815907.7979101,682924.305998087
"state48","gender-race","male-asian","informal","health","active",5032345.85201163,217785.348740168
"state48","gender-race","male-asian","informal","health","passive_elder",3288269.30227772,371421.985636266
"state48","gender-race","male-asian","informal","none","active",650279717.495321,682924.305998087
"state48","gender-race","male-black","formal","daily_living","active",22614205.7142857,1208032.63
"state48","gender-race","male-black","formal","developmental","active",7105204.71428571,305646.81
"state48","gender-race","male-black","formal","none","active",240608273.828571,1293542.6
"state48","gender-race","male-black","informal","daily_living","active",150858033.914478,1176244.73769697
"state48","gender-race","male-black","informal","developmental","active",13818073.5326956,1085460.80277183
"state48","gender-race","male-black","informal","developmental","passive_child",61932730.4115172,1176244.73769697
"state48","gender-race","male-black","informal","health","active",25559551.1360478,1085460.80277183
"state48","gender-race","male-black","informal","health","passive_elder",14016073.5249152,744793.977999278
"state48","gender-race","male-black","informal","none","active",1150143134.24074,1176244.73769697
"state48","gender-race","male-hispan","formal","daily_living","active",129967823.057143,4062523.51
"state48","gender-race","male-hispan","formal","developmental","active",20899199.7428571,3631737.12
"state48","gender-race","male-hispan","formal","health","active",22057421.3142857,3631737.12
"state48","gender-race","male-hispan","formal","none","active",835178893.371429,4062523.51
"state48","gender-race","male-hispan","informal","daily_living","active",681904895.510204,4175349.79464811
"state48","gender-race","male-hispan","informal","developmental","active",78790761.2785352,3671535.41485898
"state48","gender-race","male-hispan","informal","developmental","passive_child",322531148.658414,4175349.79464811
"state48","gender-race","male-hispan","informal","health","active",32031215.6372131,4175349.79464811
"state48","gender-race","male-hispan","informal","health","passive_elder",9165435.335941,2199495.01782667
"state48","gender-race","male-hispan","informal","none","active",3976240388.40511,4175349.79464811
"state48","gender-race","male-multi","formal","none","active",22593495.9428571,136184.31
"state48","gender-race","male-multi","informal","daily_living","active",13056106.6873405,112768.234014456
"state48","gender-race","male-multi","informal","developmental","active",838455.0187068,24203.2450188115
"state48","gender-race","male-multi","informal","developmental","passive_child",10665789.2866719,24203.2450188115
"state48","gender-race","male-multi","informal","none","active",101297364.54179,112768.234014456
"state48","gender-race","male-native","formal","none","active",7113984.85714286,46309.95
"state48","gender-race","male-native","informal","daily_living","active",7725043.17935583,36584.8388706477
"state48","gender-race","male-native","informal","none","active",28999343.8092331,36584.8388706477
"state48","gender-race","male-other","formal","daily_living","active",8544746.05714286,666137.69
"state48","gender-race","male-other","formal","developmental","active",8270409,1814764.27
"state48","gender-race","male-other","formal","health","active",14914023.8571429,2528854.25
"state48","gender-race","male-other","formal","none","active",5315389.28571429,9502.2
"state48","gender-race","male-other","informal","developmental","active",478416.569880008,594598.314714278
"state48","gender-race","male-other","informal","developmental","passive_child",52721.5225394548,10544.304507891
"state48","gender-race","male-other","informal","health","active",2779364.90292954,580126.137201875
"state48","gender-race","male-other","informal","health","passive_elder",3818017.8579257,3313042.51334944
