"year","prime_age","race_ethnicity","empstat","poverty","gender","provider_status","population"
2020,"Prime Age","American Indian","NILF","125-149 Percent of Poverty","female","without_children",4473.8052
2020,"Prime Age","American Indian","NILF","125-149 Percent of Poverty","male","with_children",533.7608
2020,"Prime Age","American Indian","NILF","125-149 Percent of Poverty","male","without_children",3356.426
2020,"Prime Age","American Indian","NILF","150+ Percent of Poverty","female","other",4001.466
2020,"Prime Age","American Indian","NILF","150+ Percent of Poverty","female","with_children",35410.8792
2020,"Prime Age","American Indian","NILF","150+ Percent of Poverty","female","without_children",30138.288
2020,"Prime Age","American Indian","NILF","150+ Percent of Poverty","male","with_children",21252.7961
2020,"Prime Age","American Indian","NILF","150+ Percent of Poverty","male","without_children",30728.9711
2020,"Prime Age","American Indian","NILF","Below Poverty","female","other",2861.0042
2020,"Prime Age","American Indian","NILF","Below Poverty","female","with_children",23769.4559
2020,"Prime Age","American Indian","NILF","Below Poverty","female","without_children",15383.4835
2020,"Prime Age","American Indian","NILF","Below Poverty","male","other",2946.6614
2020,"Prime Age","American Indian","NILF","Below Poverty","male","with_children",21367.5756
2020,"Prime Age","American Indian","NILF","Below Poverty","male","without_children",35348.5254
2020,"Prime Age","American Indian","Unemployed","100-124 Percent of Poverty","female","with_children",3459.7673
2020,"Prime Age","American Indian","Unemployed","100-124 Percent of Poverty","male","with_children",1670.5652
2020,"Prime Age","American Indian","Unemployed","125-149 Percent of Poverty","male","with_children",4016.4853
2020,"Prime Age","American Indian","Unemployed","150+ Percent of Poverty","female","with_children",9384.935
2020,"Prime Age","American Indian","Unemployed","150+ Percent of Poverty","female","without_children",1760.3315
2020,"Prime Age","American Indian","Unemployed","150+ Percent of Poverty","male","with_children",4989.4585
2020,"Prime Age","American Indian","Unemployed","150+ Percent of Poverty","male","without_children",13220.914
2020,"Prime Age","American Indian","Unemployed","Below Poverty","female","with_children",11390.9418
2020,"Prime Age","American Indian","Unemployed","Below Poverty","female","without_children",1224.6448
2020,"Prime Age","American Indian","Unemployed","Below Poverty","male","other",1066.4574
2020,"Prime Age","American Indian","Unemployed","Below Poverty","male","with_children",3468.342
2020,"Prime Age","American Indian","Unemployed","Below Poverty","male","without_children",1506.0083
2020,"Prime Age","Asian/Pacific Island","Armed Forces","150+ Percent of Poverty","female","with_children",3009.63
2020,"Prime Age","Asian/Pacific Island","Armed Forces","150+ Percent of Poverty","female","without_children",1959.5971
2020,"Prime Age","Asian/Pacific Island","Armed Forces","150+ Percent of Poverty","male","with_children",21684.2509
2020,"Prime Age","Asian/Pacific Island","Armed Forces","150+ Percent of Poverty","male","without_children",9134.638
2020,"Prime Age","Asian/Pacific Island","Armed Forces","Below Poverty","male","other",3826.749
2020,"Prime Age","Asian/Pacific Island","Armed Forces","Below Poverty","male","with_children",1337.7658
2020,"Prime Age","Asian/Pacific Island","Employed","100-124 Percent of Poverty","female","other",5111.0402
2020,"Prime Age","Asian/Pacific Island","Employed","100-124 Percent of Poverty","female","with_children",33811.2893
2020,"Prime Age","Asian/Pacific Island","Employed","100-124 Percent of Poverty","female","without_children",12310.6306
2020,"Prime Age","Asian/Pacific Island","Employed","100-124 Percent of Poverty","male","other",2677.5476
2020,"Prime Age","Asian/Pacific Island","Employed","100-124 Percent of Poverty","male","with_children",46477.8918
2020,"Prime Age","Asian/Pacific Island","Employed","100-124 Percent of Poverty","male","without_children",31428.7194
2020,"Prime Age","Asian/Pacific Island","Employed","125-149 Percent of Poverty","female","other",1826.5044
2020,"Prime Age","Asian/Pacific Island","Employed","125-149 Percent of Poverty","female","with_children",27135.0736
2020,"Prime Age","Asian/Pacific Island","Employed","125-149 Percent of Poverty","female","without_children",14493.8931
2020,"Prime Age","Asian/Pacific Island","Employed","125-149 Percent of Poverty","male","other",5981.9176
2020,"Prime Age","Asian/Pacific Island","Employed","125-149 Percent of Poverty","male","with_children",49873.3597
2020,"Prime Age","Asian/Pacific Island","Employed","125-149 Percent of Poverty","male","without_children",7787.3141
2020,"Prime Age","Asian/Pacific Island","Employed","150+ Percent of Poverty","female","other",237578.0442
2020,"Prime Age","Asian/Pacific Island","Employed","150+ Percent of Poverty","female","with_children",1629832.1976
2020,"Prime Age","Asian/Pacific Island","Employed","150+ Percent of Poverty","female","without_children",1408565.6541
2020,"Prime Age","Asian/Pacific Island","Employed","150+ Percent of Poverty","male","other",140527.2821
2020,"Prime Age","Asian/Pacific Island","Employed","150+ Percent of Poverty","male","with_children",1870144.7238
2020,"Prime Age","Asian/Pacific Island","Employed","150+ Percent of Poverty","male","without_children",1688809.7378
2020,"Prime Age","Asian/Pacific Island","Employed","Below Poverty","female","other",2753.137
2020,"Prime Age","Asian/Pacific Island","Employed","Below Poverty","female","with_children",34937.5322
2020,"Prime Age","Asian/Pacific Island","Employed","Below Poverty","female","without_children",18826.9308
2020,"Prime Age","Asian/Pacific Island","Employed","Below Poverty","male","other",5016.8816
2020,"Prime Age","Asian/Pacific Island","Employed","Below Poverty","male","with_children",61304.4859
2020,"Prime Age","Asian/Pacific Island","Employed","Below Poverty","male","without_children",38201.5213
2020,"Prime Age","Asian/Pacific Island","NILF","100-124 Percent of Poverty","female","other",4869.9861
2020,"Prime Age","Asian/Pacific Island","NILF","100-124 Percent of Poverty","female","with_children",50091.8531
2020,"Prime Age","Asian/Pacific Island","NILF","100-124 Percent of Poverty","female","without_children",20728.0889
2020,"Prime Age","Asian/Pacific Island","NILF","100-124 Percent of Poverty","male","with_children",11473.7077
2020,"Prime Age","Asian/Pacific Island","NILF","100-124 Percent of Poverty","male","without_children",17169.4478
2020,"Prime Age","Asian/Pacific Island","NILF","125-149 Percent of Poverty","female","other",10994.7659
2020,"Prime Age","Asian/Pacific Island","NILF","125-149 Percent of Poverty","female","with_children",41407.9994
2020,"Prime Age","Asian/Pacific Island","NILF","125-149 Percent of Poverty","female","without_children",13215.556
2020,"Prime Age","Asian/Pacific Island","NILF","125-149 Percent of Poverty","male","other",4712.0798
2020,"Prime Age","Asian/Pacific Island","NILF","125-149 Percent of Poverty","male","with_children",5023.8896
2020,"Prime Age","Asian/Pacific Island","NILF","125-149 Percent of Poverty","male","without_children",13228.478
2020,"Prime Age","Asian/Pacific Island","NILF","150+ Percent of Poverty","female","other",68371.0206
2020,"Prime Age","Asian/Pacific Island","NILF","150+ Percent of Poverty","female","with_children",701558.2457
2020,"Prime Age","Asian/Pacific Island","NILF","150+ Percent of Poverty","female","without_children",271491.8891
2020,"Prime Age","Asian/Pacific Island","NILF","150+ Percent of Poverty","male","other",19737.3904
2020,"Prime Age","Asian/Pacific Island","NILF","150+ Percent of Poverty","male","with_children",65278.6743
2020,"Prime Age","Asian/Pacific Island","NILF","150+ Percent of Poverty","male","without_children",171541.1125
2020,"Prime Age","Asian/Pacific Island","NILF","Below Poverty","female","other",13382.5423
2020,"Prime Age","Asian/Pacific Island","NILF","Below Poverty","female","with_children",111420.3421
2020,"Prime Age","Asian/Pacific Island","NILF","Below Poverty","female","without_children",90823.0301
2020,"Prime Age","Asian/Pacific Island","NILF","Below Poverty","male","other",2190.3411
2020,"Prime Age","Asian/Pacific Island","NILF","Below Poverty","male","with_children",33822.2704
2020,"Prime Age","Asian/Pacific Island","NILF","Below Poverty","male","without_children",83767.8959
2020,"Prime Age","Asian/Pacific Island","Unemployed","100-124 Percent of Poverty","female","with_children",2976.5124
2020,"Prime Age","Asian/Pacific Island","Unemployed","100-124 Percent of Poverty","female","without_children",10327.7314
2020,"Prime Age","Asian/Pacific Island","Unemployed","100-124 Percent of Poverty","male","with_children",255.1252
2020,"Prime Age","Asian/Pacific Island","Unemployed","125-149 Percent of Poverty","female","with_children",672.136
2020,"Prime Age","Asian/Pacific Island","Unemployed","125-149 Percent of Poverty","female","without_children",4982.3259
2020,"Prime Age","Asian/Pacific Island","Unemployed","125-149 Percent of Poverty","male","with_children",8224.8932
2020,"Prime Age","Asian/Pacific Island","Unemployed","150+ Percent of Poverty","female","other",1293.7047
2020,"Prime Age","Asian/Pacific Island","Unemployed","150+ Percent of Poverty","female","with_children",73071.5733
2020,"Prime Age","Asian/Pacific Island","Unemployed","150+ Percent of Poverty","female","without_children",71115.4688
2020,"Prime Age","Asian/Pacific Island","Unemployed","150+ Percent of Poverty","male","other",9292.0589
2020,"Prime Age","Asian/Pacific Island","Unemployed","150+ Percent of Poverty","male","with_children",59648.6552
2020,"Prime Age","Asian/Pacific Island","Unemployed","150+ Percent of Poverty","male","without_children",68426.3841
2020,"Prime Age","Asian/Pacific Island","Unemployed","Below Poverty","female","other",6339.872
2020,"Prime Age","Asian/Pacific Island","Unemployed","Below Poverty","female","with_children",8522.1836
2020,"Prime Age","Asian/Pacific Island","Unemployed","Below Poverty","female","without_children",10301.9434
2020,"Prime Age","Asian/Pacific Island","Unemployed","Below Poverty","male","with_children",3286.4726
2020,"Prime Age","Asian/Pacific Island","Unemployed","Below Poverty","male","without_children",13080.0688
2020,"Prime Age","Black","Armed Forces","100-124 Percent of Poverty","male","with_children",783.7759
2020,"Prime Age","Black","Armed Forces","100-124 Percent of Poverty","male","without_children",4032.178
2020,"Prime Age","Black","Armed Forces","150+ Percent of Poverty","female","with_children",19647.0093
2020,"Prime Age","Black","Armed Forces","150+ Percent of Poverty","female","without_children",3967.6444
2020,"Prime Age","Black","Armed Forces","150+ Percent of Poverty","male","with_children",45270.6672
2020,"Prime Age","Black","Armed Forces","150+ Percent of Poverty","male","without_children",8258.2146
2020,"Prime Age","Black","Armed Forces","Below Poverty","male","with_children",5606.7989
2020,"Prime Age","Black","Employed","100-124 Percent of Poverty","female","other",14854.8444
2020,"Prime Age","Black","Employed","100-124 Percent of Poverty","female","with_children",194943.1916
2020,"Prime Age","Black","Employed","100-124 Percent of Poverty","female","without_children",51850.2223
2020,"Prime Age","Black","Employed","100-124 Percent of Poverty","male","other",5152.5016
2020,"Prime Age","Black","Employed","100-124 Percent of Poverty","male","with_children",58271.7028
2020,"Prime Age","Black","Employed","100-124 Percent of Poverty","male","without_children",70674.1027
2020,"Prime Age","Black","Employed","125-149 Percent of Poverty","female","other",16860.2034
2020,"Prime Age","Black","Employed","125-149 Percent of Poverty","female","with_children",214275.6477
2020,"Prime Age","Black","Employed","125-149 Percent of Poverty","female","without_children",78983.3199
2020,"Prime Age","Black","Employed","125-149 Percent of Poverty","male","other",4494.3633
2020,"Prime Age","Black","Employed","125-149 Percent of Poverty","male","with_children",55660.5693
2020,"Prime Age","Black","Employed","125-149 Percent of Poverty","male","without_children",97136.5357
2020,"Prime Age","Black","Employed","150+ Percent of Poverty","female","other",489375.7715
2020,"Prime Age","Black","Employed","150+ Percent of Poverty","female","with_children",2315438.9995
2020,"Prime Age","Black","Employed","150+ Percent of Poverty","female","without_children",2398481.9107
2020,"Prime Age","Black","Employed","150+ Percent of Poverty","male","other",222314.4692
2020,"Prime Age","Black","Employed","150+ Percent of Poverty","male","with_children",1687647.9223
2020,"Prime Age","Black","Employed","150+ Percent of Poverty","male","without_children",2983124.0348
2020,"Prime Age","Black","Employed","Below Poverty","female","other",17909.5284
2020,"Prime Age","Black","Employed","Below Poverty","female","with_children",425234.1608
2020,"Prime Age","Black","Employed","Below Poverty","female","without_children",90481.365
2020,"Prime Age","Black","Employed","Below Poverty","male","other",5060.7671
2020,"Prime Age","Black","Employed","Below Poverty","male","with_children",106584.5367
2020,"Prime Age","Black","Employed","Below Poverty","male","without_children",149030.8612
2020,"Prime Age","Black","NILF","100-124 Percent of Poverty","female","other",25770.7341
2020,"Prime Age","Black","NILF","100-124 Percent of Poverty","female","with_children",84782.9728
2020,"Prime Age","Black","NILF","100-124 Percent of Poverty","female","without_children",74440.3623
2020,"Prime Age","Black","NILF","100-124 Percent of Poverty","male","other",6840.8488
2020,"Prime Age","Black","NILF","100-124 Percent of Poverty","male","with_children",7932.2493
2020,"Prime Age","Black","NILF","100-124 Percent of Poverty","male","without_children",93865.9174
2020,"Prime Age","Black","NILF","125-149 Percent of Poverty","female","other",5729.5975
2020,"Prime Age","Black","NILF","125-149 Percent of Poverty","female","with_children",40807.0292
2020,"Prime Age","Black","NILF","125-149 Percent of Poverty","female","without_children",51190.3592
