"name","geo","median_wage","population","provision_interval","Type"
"Using in-home health and care services","state39","35000",10180.1043339112,898946.049554704,"Unpaid"
"Using in-home health and care services","state29","30000",7832.38977660932,260453.227047732,"Unpaid"
"Using in-home health and care services","state36","27000",16052.0817067633,1272453.523057,"Unpaid"
"Using in-home health and care services","state12","30000",11907.8043712647,815606.023008658,"Unpaid"
"Using in-home health and care services","state40","38928",7585.86963101918,2279606.67896227,"Unpaid"
"Using in-home health and care services","state48","18000",13890.9481835786,1715659.5348753,"Unpaid"
"Using in-home health and care services","state06","29000",33260.3782399984,2971009.6016766,"Unpaid"
"Using in-home health and care services","state42","25000",15267.6954894499,767437.723183795,"Unpaid"
"Using in-home health and care services","state53","35000",3039.59557079726,182375.734247836,"Unpaid"
"Using in-home health and care services","state22","29000",4509.46588945644,270567.953367386,"Unpaid"
"Using in-home health and care services","state37","22000",5395.16010110301,242782.204549636,"Unpaid"
"Using in-home health and care services","state27","33500",6990.76365256274,476872.263022833,"Unpaid"
"Using in-home health and care services","state13","23000",6910.85254025918,414651.152415551,"Unpaid"
"Using in-home health and care services","state32","29000",3177.44615469808,381293.53856377,"Unpaid"
"Using in-home health and care services","state34","40000",19032.2721199616,2282993.70982197,"Unpaid"
"Using in-home health and care services","state49","29000",3818.42041691836,229105.225015101,"Unpaid"
"Using in-home health and care services","state21","27000",4257.20724745534,510864.869694641,"Unpaid"
"Using in-home health and care services","state04","26000",7154.54315424986,214636.294627496,"Unpaid"
"Using in-home health and care services","state41","25000",2524.89313420438,302987.176104526,"Unpaid"
"Using in-home health and care services","state47","15000",3881.30842875233,116439.25286257,"Unpaid"
"Using in-home health and care services","state55","40000",5907.67618395507,443075.71379663,"Unpaid"
"Using in-home health and care services","state35","22000",2678.42289246247,120529.030160811,"Unpaid"
"Using in-home health and care services","state26","30000",7748.55946747562,1043131.69683591,"Unpaid"
"Using in-home health and care services","state16","25000",17723.185145051,4996569.16913859,"Unpaid"
"Using in-home health and care services","state45","49000",1261.27138864658,151352.566637589,"Unpaid"
"Using in-home health and care services","state51","22000",5641.96136888219,338517.682132932,"Unpaid"
"Using in-home health and care services","state56","27000",10096.4364006044,1211572.36807253,"Unpaid"
"Using in-home health and care services","state25","37000",3859.48329634082,347353.496670674,"Unpaid"
"Using interior cleaning services","state36","38780",7547.64409404274,339643.984231923,"Unpaid"
"Using interior cleaning services","state13","30000",5845.09160351123,964440.114579353,"Unpaid"
"Using interior cleaning services","state11","42000",10741.3629953085,107413.629953085,"Unpaid"
"Using interior cleaning services","state12","35000",15130.4896696148,193642.23144254,"Unpaid"
"Using interior cleaning services","state48","26000",6089.79661991781,435122.88444005,"Unpaid"
"Using interior cleaning services","state08","30002",1554.80909566795,15548.0909566795,"Unpaid"
"Using interior cleaning services","state06","32000",2066.84732127562,31002.7098191342,"Unpaid"
"Using interior cleaning services","state42","30000",6006.13886592603,6006.13886592603,"Unpaid"
"Using interior cleaning services","state17","31200",12131.243349383,217890.500518888,"Unpaid"
"Using interior cleaning services","state49","30000",2735.54868502192,328265.84220263,"Unpaid"
"Using interior cleaning services","state15","35000",1626.13058150247,48783.917445074,"Unpaid"
"Using lawn and garden services","state18","30000",1255.03205364384,12550.3205364384,"Unpaid"
"Using lawn and garden services","state13","30000",21512.9252817205,667473.392326577,"Unpaid"
"Using lawn and garden services","state53","32000",3605.00774720219,378525.81345623,"Unpaid"
"Using lawn and garden services","state06","32000",27196.8988024351,1451910.61985566,"Unpaid"
"Using lawn and garden services","state48","26000",31555.1674829529,1757619.29624821,"Unpaid"
"Using lawn and garden services","state19","41768",2951.07538630795,73776.8846576986,"Unpaid"
"Using lawn and garden services","state41","30000",3998.44094208767,99961.0235521918,"Unpaid"
"Using lawn and garden services","state12","35000",5252.27491731507,278178.399946244,"Unpaid"
"Using lawn and garden services","state25","50000",4327.78744925753,21638.9372462877,"Unpaid"
"Using lawn and garden services","state42","30000",14525.882673434,492348.828619463,"Unpaid"
"Using lawn and garden services","state51","37000",11698.4958752071,275823.283955622,"Unpaid"
"Using lawn and garden services","state39","50000",1634.86719139671,245230.078709507,"Unpaid"
"Using lawn and garden services","state04","30000",16658.1709106959,499745.127320877,"Unpaid"
"Using lawn and garden services","state36","38780",1436.38841698192,1436.38841698192,"Unpaid"
"Using lawn and garden services","state35","34000",2220.61330403068,66618.3991209205,"Unpaid"
"Using lawn and garden services","state28","25600",2823.48115473479,84704.4346420438,"Unpaid"
"Using lawn and garden services","state22","27900",1817.21575322959,63602.5513630356,"Unpaid"
"Using lawn and garden services","state24","32000",13958.485799754,698942.789360137,"Unpaid"
"Using legal services","state34","45000",24790.7340537918,1140862.44257329,"Unpaid"
"Using legal services","state41","45000",11052.3941899786,788236.140182455,"Unpaid"
"Using legal services","state17","44000",13390.6997799989,401720.993399967,"Unpaid"
"Using legal services","state09","43000",12467.0287086427,1122032.58377785,"Unpaid"
"Using legal services","state37","40000",7066.09047436767,847930.856924121,"Unpaid"
"Using legal services","state12","40000",10155.9026344236,714123.565816701,"Unpaid"
"Using legal services","state47","37500",12319.9420739841,184799.131109762,"Unpaid"
"Using legal services","state13","41000",17896.6751131578,1610700.7601842,"Unpaid"
"Using legal services","state25","50000",3120.33785357534,280830.406821781,"Unpaid"
"Using legal services","state06","45000",7903.36571490849,237100.971447255,"Unpaid"
"Using legal services","state24","47000",5395.86433212822,161875.929963847,"Unpaid"
"Using legal services","state21","45000",2326.12174991836,46522.4349983671,"Unpaid"
"Using legal services","state49","44600",12135.472585497,242709.45170994,"Unpaid"
"Using legal services","state42","44000",5977.55079893534,179326.52396806,"Unpaid"
"Using legal services","state26","42000",10228.0210090208,680977.274007271,"Unpaid"
"Using legal services","state48","40000",7545.65441504,452739.2649024,"Unpaid"
"Using meal preparation services","state36","38780",11098.7409383775,238617.138475786,"Unpaid"
"Using meal preparation services","state10","30000",5848.4704766526,350908.228599156,"Unpaid"
"Using paid childcare services","state47","25000",5918.15584288658,59181.5584288658,"Unpaid"
"Using paid childcare services","state12","24000",6014.19234870411,120283.846974082,"Unpaid"
"Using paid childcare services","state42","30000",10848.7394626236,201403.217606049,"Unpaid"
"Using paid childcare services","state06","25000",14785.095492023,262991.839993668,"Unpaid"
"Using paid childcare services","state36","26000",3455.10545354904,51826.5818032356,"Unpaid"
"Using paid childcare services","state29","NULL",9052.37284115288,226309.321028822,"Unpaid"
"Using paid childcare services","state25","26000",1967.75863040438,59032.7589121315,"Unpaid"
"Using paid childcare services","state27","14000",8117.29598021918,121759.439703288,"Unpaid"
"Using paid childcare services","state37","26000",7228.37449280822,144567.489856164,"Unpaid"
"Using paid childcare services","state08","16000",9165.37236541534,45826.8618270767,"Unpaid"
"Using paid childcare services","state34","18000",13661.4493858915,59139.5994826652,"Unpaid"
"Using paid childcare services","state41","12000",1292.65638221479,32316.4095553699,"Unpaid"
"Using paid childcare services","state45","27000",8990.0965562937,44950.4827814685,"Unpaid"
"Using paid childcare services","state26","7020",5953.19112781315,123060.782510658,"Unpaid"
"Using paid childcare services","state53","25000",5927.97945150247,88919.691772537,"Unpaid"
"Using paid childcare services","state17","20000",9959.28458011671,99592.8458011671,"Unpaid"
"Using paid childcare services","state55","5000",3013.57737958575,30135.7737958575,"Unpaid"
"Using paid childcare services","state51","32000",6762.34439444822,101435.165916723,"Unpaid"
"Using paid childcare services","state20","10000",9263.75348640219,92637.5348640219,"Unpaid"
"Using paid childcare services","state11","NULL",10092.6983602115,10092.6983602115,"Unpaid"
"Using personal care services","state12","30000",197196.559796501,12852368.2901391,"Unpaid"
"Using personal care services","state27","33500",26792.5132250214,1187266.31299407,"Unpaid"
"Using personal care services","state04","26000",119549.356903262,6491123.59508454,"Unpaid"
"Using personal care services","state35","22000",17620.5607298186,938277.542581864,"Unpaid"
"Using personal care services","state48","18000",302537.534365004,25106179.1326787,"Unpaid"
"Using personal care services","state16","25000",29188.2008150937,2108876.36207739,"Unpaid"
"Using personal care services","state34","40000",81008.0718383638,6513388.13500453,"Unpaid"
"Using personal care services","state47","15000",79126.4599387112,4451338.04098925,"Unpaid"
"Using personal care services","state53","35000",47131.8623621173,3724360.35654874,"Unpaid"
"Using personal care services","state55","40000",74805.4539838252,4023721.57771924,"Unpaid"
"Using personal care services","state26","30000",72341.9409836877,6544627.50594094,"Unpaid"
"Using personal care services","state25","37000",73417.5173089414,2947692.01900388,"Unpaid"
"Using personal care services","state09","42000",50916.385539251,4136412.32821603,"Unpaid"
"Using personal care services","state13","23000",104846.692570308,14145244.0113637,"Unpaid"
"Using personal care services","state24","30000",88225.7763202997,8051093.85773537,"Unpaid"
"Using personal care services","state19","25000",41145.5676274093,1576335.94704686,"Unpaid"
"Using personal care services","state45","49000",78085.7414386378,4975624.96725879,"Unpaid"
"Using personal care services","state06","29000",325504.699293438,29255690.0314402,"Unpaid"
"Using personal care services","state18","26000",86298.4101020559,6483046.8298374,"Unpaid"
"Using personal care services","state20","35000",25389.9930432099,1704380.4528706,"Unpaid"
"Using personal care services","state39","35000",144614.04893147,12862701.5733536,"Unpaid"
"Using personal care services","state32","29000",26079.3867727693,3517645.72676316,"Unpaid"
"Using personal care services","state17","25000",162299.554935105,10334847.1201149,"Unpaid"
"Using personal care services","state40","38928",33822.354980989,2173073.01511667,"Unpaid"
"Using personal care services","state51","22000",88803.0342416121,7368846.20777682,"Unpaid"
"Using personal care services","state37","22000",69724.83983868,5199784.70859971,"Unpaid"
"Using personal care services","state22","29000",43049.9331043107,4402467.31377279,"Unpaid"
"Using personal care services","state36","27000",175163.35302373,17799444.0664045,"Unpaid"
"Using personal care services","state42","25000",135838.745986356,9210932.24057171,"Unpaid"
"Using personal care services","state01","40000",33025.3868145847,2366778.65319077,"Unpaid"
"Using personal care services","state08","8000",76262.0544414175,5717150.02523259,"Unpaid"
"Using personal care services","state11","12000",10158.7896500219,397391.191303184,"Unpaid"
"Using personal care services","state21","27000",26318.9733687025,2244359.91197488,"Unpaid"
"Using personal care services","state23","6804",15856.375210749,555758.114928563,"Unpaid"
"Using personal care services","state28","32002",45274.1795679074,2819901.2761928,"Unpaid"
"Using personal care services","state05","29000",62212.2767356789,4736368.5998359,"Unpaid"
"Using personal care services","state29","30000",72367.0126032296,6459303.53847635,"Unpaid"
"Using personal care services","state15","40000",56622.3816562455,8394727.74539359,"Unpaid"
"Using personal care services","state41","25000",51465.9246164888,4026614.40256731,"Unpaid"
"Using personal care services","state46","40000",4447.20531073644,400905.829646093,"Unpaid"
"Using personal care services","state30","24000",12333.1506107956,765337.805333721,"Unpaid"
"Using personal care services","state10","37000",16938.925342046,1206107.35155145,"Unpaid"
"Using personal care services","state33","40000",26862.234588863,1160147.35245243,"Unpaid"
"Using personal care services","state31","33000",2932.42003376548,703780.808103715,"Unpaid"
"Using personal care services","state54","45000",14740.2873782236,999406.671006411,"Unpaid"
