"year","prime_age","race_ethnicity","empstat","poverty","gender","provider_status","time_use","care_type","care_focus","provider_attention","population","provision_interval"
2023,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","female","without_children","care","informal","daily_living","active",20054.2207116049,4279226.41393647
2023,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","female","without_children","care","informal","developmental","passive_child",20054.2207116049,0
2023,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","female","without_children","care","informal","health","passive_elder",20054.2207116049,0
2023,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","with_children","care","informal","daily_living","active",33249.7572927666,4987463.59391499
2023,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","with_children","care","informal","developmental","passive_child",33249.7572927666,16458629.8599195
2023,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","with_children","care","informal","developmental","active",33249.7572927666,7148697.81794481
2023,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","with_children","care","informal","health","passive_elder",33249.7572927666,0
2023,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","male","without_children","care","informal","daily_living","active",36629.8458033129,4395581.49639755
2023,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","male","without_children","care","informal","developmental","passive_child",36629.8458033129,7692267.6186957
2023,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","male","without_children","care","informal","developmental","active",36629.8458033129,21977907.4819877
2023,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","male","without_children","care","informal","health","passive_elder",36629.8458033129,0
2023,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","male","without_children","care","informal","daily_living","active",25405.706090303,2217000.01269661
2023,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","male","without_children","care","informal","developmental","passive_child",25405.706090303,0
2023,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","male","without_children","care","informal","health","passive_elder",25405.706090303,0
2023,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","without_children","care","informal","daily_living","active",15430.531018389,1165385.59658225
2023,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","without_children","care","informal","developmental","passive_child",15430.531018389,0
2023,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","without_children","care","informal","health","passive_elder",15430.531018389,0
2023,"Under Twenty-Five","Two or More Races","NILF","Above Poverty","male","without_children","care","informal","daily_living","active",35172.924881983,2110375.49291898
2023,"Under Twenty-Five","Two or More Races","NILF","Above Poverty","male","without_children","care","informal","developmental","passive_child",35172.924881983,0
2023,"Under Twenty-Five","Two or More Races","NILF","Above Poverty","male","without_children","care","informal","health","passive_elder",35172.924881983,0
2023,"Under Twenty-Five","Two or More Races","Unemployed","Above Poverty","male","without_children","care","informal","daily_living","active",11317.9280890334,746983.253876206
2023,"Under Twenty-Five","Two or More Races","Unemployed","Above Poverty","male","without_children","care","informal","developmental","passive_child",11317.9280890334,0
2023,"Under Twenty-Five","Two or More Races","Unemployed","Above Poverty","male","without_children","care","informal","health","passive_elder",11317.9280890334,0
2023,"Under Twenty-Five","White","Employed","Above Poverty","female","with_children","care","informal","daily_living","active",13187.9889269595,2518891.44784664
2023,"Under Twenty-Five","White","Employed","Above Poverty","female","with_children","care","informal","developmental","passive_child",13187.9889269595,4813615.9583402
2023,"Under Twenty-Five","White","Employed","Above Poverty","female","with_children","care","informal","developmental","active",13187.9889269595,355603.881071915
2023,"Under Twenty-Five","White","Employed","Above Poverty","female","with_children","care","informal","health","passive_elder",13187.9889269595,0
2023,"Under Twenty-Five","White","Employed","Above Poverty","female","with_children","care","informal","health","active",6463.73543140548,484780.157355411
2023,"Under Twenty-Five","White","Employed","Above Poverty","female","without_children","care","informal","daily_living","active",753005.080801656,115904063.360338
2023,"Under Twenty-Five","White","Employed","Above Poverty","female","without_children","care","informal","developmental","passive_child",753005.080801656,5793122.06783548
2023,"Under Twenty-Five","White","Employed","Above Poverty","female","without_children","care","informal","developmental","active",48091.6493380395,2663028.39173262
2023,"Under Twenty-Five","White","Employed","Above Poverty","female","without_children","care","informal","health","passive_elder",753005.080801656,0
2023,"Under Twenty-Five","White","Employed","Above Poverty","male","with_children","care","informal","daily_living","active",11835.0812938849,366887.520110433
2023,"Under Twenty-Five","White","Employed","Above Poverty","male","with_children","care","informal","developmental","passive_child",11835.0812938849,236701.625877699
2023,"Under Twenty-Five","White","Employed","Above Poverty","male","with_children","care","informal","developmental","active",11835.0812938849,1952788.41349101
2023,"Under Twenty-Five","White","Employed","Above Poverty","male","with_children","care","informal","health","passive_elder",11835.0812938849,0
2023,"Under Twenty-Five","White","Employed","Above Poverty","male","with_children","care","informal","health","active",11835.0812938849,710104.877633096
2023,"Under Twenty-Five","White","Employed","Above Poverty","male","without_children","care","informal","daily_living","active",1050086.98656581,127959921.590995
2023,"Under Twenty-Five","White","Employed","Above Poverty","male","without_children","care","informal","developmental","passive_child",1105968.40904227,1777216.72337024
2023,"Under Twenty-Five","White","Employed","Above Poverty","male","without_children","care","informal","developmental","active",39041.1626821364,6915253.20971114
2023,"Under Twenty-Five","White","Employed","Above Poverty","male","without_children","care","informal","health","passive_elder",1105968.40904227,211508.50819451
2023,"Under Twenty-Five","White","Employed","Above Poverty","male","without_children","care","informal","health","active",39851.9844986471,1597614.43413742
2023,"Under Twenty-Five","White","Employed","Below Poverty","female","with_children","care","informal","daily_living","active",12978.3210311436,2271206.18045012
2023,"Under Twenty-Five","White","Employed","Below Poverty","female","with_children","care","informal","developmental","passive_child",12978.3210311436,4931761.99183455
2023,"Under Twenty-Five","White","Employed","Below Poverty","female","with_children","care","informal","developmental","active",12978.3210311436,1881856.54951582
2023,"Under Twenty-Five","White","Employed","Below Poverty","female","with_children","care","informal","health","passive_elder",12978.3210311436,0
2023,"Under Twenty-Five","White","Employed","Below Poverty","female","without_children","care","informal","daily_living","active",262462.195476724,50782954.9734625
2023,"Under Twenty-Five","White","Employed","Below Poverty","female","without_children","care","informal","developmental","passive_child",269127.342627451,0
2023,"Under Twenty-Five","White","Employed","Below Poverty","female","without_children","care","informal","health","passive_elder",269127.342627451,0
2023,"Under Twenty-Five","White","Employed","Below Poverty","male","with_children","care","informal","daily_living","active",18836.8634398992,920782.522707836
2023,"Under Twenty-Five","White","Employed","Below Poverty","male","with_children","care","informal","developmental","passive_child",18836.8634398992,0
2023,"Under Twenty-Five","White","Employed","Below Poverty","male","with_children","care","informal","health","passive_elder",18836.8634398992,0
2023,"Under Twenty-Five","White","Employed","Below Poverty","male","without_children","care","informal","daily_living","active",184798.797931873,15623064.0696347
2023,"Under Twenty-Five","White","Employed","Below Poverty","male","without_children","care","informal","developmental","passive_child",205663.658523458,0
2023,"Under Twenty-Five","White","Employed","Below Poverty","male","without_children","care","informal","health","passive_elder",205663.658523458,2301431.8077419
